,Model Name,Mean Square Error,Mean Absolute Error,R2 Score
7,MLPRegressor,54.95720005688342,54.95720005688342,0.51648456584653
1,Ridge,64.02666434097497,64.02666434097497,0.43669109099113357
2,Lasso,69.47181716783126,69.47181716783126,0.3887844394443969
6,KNeighborsRegressor,75.9548063781321,75.9548063781321,0.3317468658528313
3,BayesianRidge,89.97129671680106,89.97129671680106,0.20842927681272905
5,RandomForestRegressor,92.24335170842824,92.24335170842824,0.18843965480578373
4,ElasticNet,98.57744082320137,98.57744082320137,0.13271210964106783
0,LinearRegression,104.16996398406982,104.16996398406982,0.0835088885646339
